name,,,,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Niger,Niger,Africa,https://public.flourish.studio/country-flags/svg/ne.svg,2602180353,2720485699,3000116630,3282974506,3287276512,3514748217,3501304403,3505606409,3519050223,3325997034,3427632151,3622298371,3435160574,2849548704,3099603386,3013025468,3033459909,3268995364,3709414437,3974526141,3876950088,3870062063,3954215023,3801438868,3162043119,3406093637,3622453381,3625651332,3874775279,3911858659,3860672838,3843705602,3920608632,3933219485,4006172006,4104613432,4108739820,4171499823,4587507438,4577434991,4522117709,4850791324,5089376068,5199846593,5218763717,5601396628,5933618262,6120095512,6593265447,6722664934,7299346342,7471447187,8259606009,8698614859,9276388745,9683867926,10239808436.94335,10752347793.02354,11527744540.16301,12212475570.63731,12646096746.88812,12821067681.41114,14346774735.50262,14586026438.19812,15814402933.71868
Nigeria,Nigeria,Africa,https://public.flourish.studio/country-flags/svg/ng.svg,65552393151.30297,65678119684.67395,68372888067.72041,74238337576.43279,77913498064.01173,81719554395.09825,78246053144.30638,65927285449.67223,65104275426.97551,80857806917.09416,101078114311.6506,115469142733.23524,119353827264.3914,125790293297.19827,139829338541.91107,132519413714.66504,144502285208.3785,153207273164.61206,144376163268.4244,154135170311.43323,160616293802.8314,139530778712.87677,130037957319.95674,115832500285.92778,114540246019.7115,121313042218.59358,121386976784.82233,125271512342.57048,134458956986.46053,137039737057.51472,153178750575.3153,153727670613.1925,160847095650.79904,157573666209.7898,154713823159.4316,154601400725.05353,161088358074.45813,165819683303.9408,170099910681.03003,1.71094E+11,179675448843.37335,190308075297.96545,219480696548.0063,235606371240.50143,257401275803.76187,273974099482.93423,290575362867.5025,309727563830.1399,330679000570.7781,3.57255E+11,385856064172.7845,406337011591.3502,423525315758.0535,451780110046.79694,480286163931.1498,493026682800.6295,485055087455.8195,488964081500.90045,498365674277.73376,509371727735.74335,500232309808.2155,5.18477E+11,535335926240.9961,550647684655.9976,569515294271.1337
North Macedonia,Northern Mariana Islands,Oceania,https://public.flourish.studio/country-flags/svg/mp.svg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7293742777,6843662858,6394362794,5916750488,5812724182,5747928136,5816047056,5899797048,6099135594,6363778789,6653275728,6449202687,6545532201,6691013308,7003757264,7334620965,7711402290,8210598903,8659882990,8628827363,8918648176,9127334380,9085697011,9351477060,9690853712,10064519962.56555,10351178142.85358,10463154366.07849,10764555646.47258,11185494933.69437,10661068595.40551,11141955229.99405,11449348867.20544,11686641441.33188,12008754399.45562
Norway,Norway,Europe,https://public.flourish.studio/country-flags/svg/no.svg,68793506117.98344,73109153566.13702,75166405038.67001,78011485853.82246,81919589024.57843,86249538031.43773,89515388221.28583,95115541631.25536,97265034480,101646446365.56294,103621742271.59084,109500837086.59732,115337894010.68971,120566084506.33372,125294905499.17572,131499638270.49065,139160194320.4625,144950253121.89578,150558892163.88116,157142089505.83984,164314436252.68497,166940746107.7418,167333595174.9456,173981771260.26343,184511811488.2148,194758499574.6088,202630856642.59128,206184106689.8693,205657951818.64365,207793200368.9458,211808370315.6012,218341469492.43536,226145995698.43045,232580262418.6201,244337831946.53967,254491639971.38345,267287258414.6117,281412338539.9178,288922351936.6786,294908959350.6326,304696827580.11456,3.10995E+11,315279446147.5631,318258551154.6073,331035320834.20483,339924026052.2374,348291164569.53345,358440508444.3068,360167903328.7517,353179332378.3081,355959036888.2039,359894719457.52094,369676511271.4897,373433130118.3125,381081533571.2588,388159512245.53046,392680500171.75696,402355151331.03375,405690399924.36914,410249333418.6946,405005642242.7224,420836044191.95776,434497344228.6068,434810705801.4719,443943701526.19525
Oman,Oman,Asia,https://public.flourish.studio/country-flags/svg/om.svg,1249211742,1263447839,1518510059,1587317448,1588503801,1595621861,1678665421,2790262281,5075146585,6377742275,7263935714,7329182208,8049290789,6902101210,7695760470,9576104314,11543047911.10338,11659311606.86783,11228671307.77335,11715068326.43985,12422124727.91509,14539734068,16221957658.13695,18925617928,22088390354.44912,25182354730.26936,25686545708.98554,24802727111,26281968614,29371903351.29765,29333594829.54908,31115340232.76243,33733348946.85655,35771841958,37158277767.46118,39015009844.35541,40203383600.01136,42629059777.79521,42600125690.29643,42726901830.75233,45372727044.56091,47465846485.94874,47093635557.56689,46060087700.62976,46977841907.62128,48283564529.37902,50538317581.10328,53055456656.10633,57803951303.05083,61261764565.24082,62776154506.69435,64593279186.56235,70318260489.74913,73994291063.38301,74950483987.16061,78710793237.97139,82682873556,82934277088.56458,84001727416.20744,83053651985.41571,80246670660.85811,82318780120.40015,88892516940,89947791028.36253,91453585977.24277
Pakistan,Pakistan,Asia,https://public.flourish.studio/country-flags/svg/pk.svg,18921911099.48685,20054831466.16349,20953861208.77563,22774506905.77574,24498481838.75426,27051068282.38029,28617312097.69938,30162822259.83304,32344565831.09804,34126072054.22362,38000562580.82277,38178546784,38489093528.94463,41208064651.97744,42666909141.78736,44463790022.84728,46756427335.26308,48602230016.43288,52513996839.07317,54487701574.72535,60054003904.31322,64810739569.09169,69047733113.39597,73728049698.11897,77462527003.71129,83343570902,87928845525,93602316255.41048,100739753814.04256,1.05736E+11,110450553630.16563,116041083242.3235,124983090542.90286,127179977939.61852,131933222221.38458,138480552374.26266,145192124911.51385,146664948034.58145,150405247842.75833,155910279560.8755,162552194688.5715,1.68488E+11,172859487443.65375,182196165734.20786,196464413110.8884,210760292372.08044,223514741630.68463,233449556918.4409,238399717138.7609,246678267936.34683,250382678707.7508,257093227079.83728,264876940258.8849,276443758787.98694,287823367553.40497,299963590534.7735,319682711890.7403,333853050597.69714,354390697428.2028,363242090361.64703,358614068499.2525,381973779235.2997,400224894618.8573,400065449136.4844,413006704003.36816
Palau,Palau,Oceania,https://public.flourish.studio/country-flags/svg/pw.svg,,,,,,,,,,,145352813.3,145536451.5,146033169.4,146328192.2,146482619.2,146519630.4,146458789.5,148553303,147827479.1,147274387.1,146723367.7,146174406.7,145627496.1,148441031.8,155301971.8,163744973.2,172646979.3,182032942.2,191929174.7,202363416.6,213364917.3,223830946.4,209505677.1,183736397,197149210.4,218638451.9,241376945.7,246928594.2,251867129.8,238266283.6,232062061.9,247147105.9,259544370.3,251178536.2,261072518.8,269985444.3,269651418.6,274381188.1,259306749.7,240479586,238325139.3,250523287.8,253663377.8,245961582.1,257693948.2,278824800,277598000.8,268548254.7,268843680.2,269381408.1,253220048.5,218291145.4,215413135.6,219456509.1,
Palestine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5057700000,5417700000,5483500000,6287800000,7189100000,7784400000,7118400000,6455600000,5649400000,6441200000,7853400000,8740100000,8653000000,8980800000,9648000000,10477100000,11082400000,12146400000,12886900000,13492400000,13471100000,13972400000,15211000000,15426900000,15616200000,15829000000,14037400000,15021700000,15635000000,14922700000,10959600000
Panama,Panama,Americas,https://public.flourish.studio/country-flags/svg/pa.svg,3163056542,3508670914,3797951597,4122250662,4304954186,4699289550,5055561577,5487960279,5870876596,6366460137,6809516493,7464328967,7806405169,8225164958,8426543281,8573242611,8715940922,8811295572,9674154373,10110918361,11433879627.12116,12486575137.18663,13154414168.70606,12563601501.16394,12904008989.06076,13541755263.18586,14024896413.12215,13771178256.42542,11928616118.19959,12114970567,13096161185.86442,14329689364.15905,15504964653.85746,16350875887.97767,16816899903.02662,17111477972.30538,16124998544.70393,17368081132.81958,18824824096.42831,19805907259.47859,20639538981.12712,20835595644.02823,21358328178.36011,22446932329.08134,24282115701.69431,26291748117.22013,28883388489,32682439460.44964,36015209193.45665,36595725406.49355,38818327825.97633,43441154827.55166,47623362287.12016,50635232251,52977523789.53761,55767806100,58317491835.78043,61667283244.48312,64083529548.79433,66072084974.63284,54297226765.65956,63238418924.79806,70048985344.86108,75232121007.62924,77385013513
Papua New Guinea,Papua New Guinea,Oceania,https://public.flourish.studio/country-flags/svg/pg.svg,2618701702,2780566580,2957802655,3078259812,3342075345,3685257013,3899508937,4058236946,4235159448,4585553584,5082756253,5402725547,5707631247,6080297607,6239025757,6184129558,5974583505,6024460261,6539543139,6659373434,6505978016,6488097665,6510997035,6720857086,6697016429,6964909833,7291777026,7493795332,7711807860,7602332587,7373337464,8077262450,9195889414,10869751500.95068,11515643989.65312,11134194181.00486,11995278888.51838,11526936460.33951,11092473174.60146,11298300003.63594,11016425270.69527,11003063602.10136,10985579675,11223318880,11528725110.71682,12260199191.52658,12923469113.24236,13933462679.34501,13892155836.02925,14836880985.98512,16339627662.37136,16520596167.09014,17289980088.70619,17951312547.22225,20382597142.19433,21723437010.09821,22915960976.06604,23725951012,23659695751.33265,24719771866.55293,23936789891.16197,23814388297.75564,25173614524.02922,26132952333.28222,27203104310.41683
Paraguay,Paraguay,Americas,https://public.flourish.studio/country-flags/svg/py.svg,2840643135,3036655622,3136873108,3284628970,3422993222,3634122580,3706496252,4045654270,4228804026,4427606506,4673490345,4932315341,5259391844,5643475390,6116484716,6535613449,7027480419,7835224753,8777702779,9818926783,10968933818,11974835380.50321,11807472959.51975,11448216675.52009,11770667082.98134,12303070325.38667,12913897548.87929,13893068567.84552,14714895264.95701,15735403256.87705,16384218445.37515,16956625718.47356,17244282666.92406,18095522437.85936,19057827421.29486,20358106834.23457,20678499692.69754,21555788371.95671,21570454446.61173,21275784844.54391,20783433276,20610088070.71302,20605676606.05281,21495995447.76884,22368177914.51334,22845400902,23943606096.66496,25241738121.22699,26881515165.67386,26811317495.22273,29786095177.46345,31062837784.84666,30842899501.42088,33400724748.62394,35171376859.12936,36211447840.09714,37756961788.46861,39573101423.95021,40841122661.17896,40677000526.59003,40343536418.78748,41964030301.44241,42037903094.74487,44139473679.58324,46015383701.36379
Peru,Peru,Americas,https://public.flourish.studio/country-flags/svg/pe.svg,27514598739.23622,29536122814,32500159377.74421,33906847467.00605,36127022963.59269,38157987897.83735,41301794164.44267,42892972386.21676,42958271665.52813,44468022472.73924,45964792097.91858,48074824231.81133,49746643129.84344,52869207462.21494,57831952689.87919,60319225840.99848,61192111990.34748,61405711440.14312,59783063686.17078,62228639707,65927096479,69587396442.53603,69432408996.45964,62205824296.28367,64450388680.32395,65778796308.24264,71979080889.60313,78979871696.25665,71523166041.88097,62717204194.50525,59592279647.21888,60914786738,60585536757.22618,63762386032.63966,71610493994,76917830599,79070739970.47906,84192012966.59201,83862369616.81532,85116037105.76317,87409379264.71075,87949475111.06323,92745825187.22923,96608710264.56462,101398766434.29095,107771740073.58936,115885765581.75604,125757364463.19502,137234696225.0498,138738546494.97375,150298879148.00143,159808578409.16052,169620385179.42285,179547449111.36127,183824551906.25607,189802976285.61887,197306492869.13947,202276318741.5484,210305376512.7797,215017545590.31543,191509018299.91663,217099648514.38223,223198050485.2509,222298021864.3809,229642617310.3003
Philippines,Philippines,Asia,https://public.flourish.studio/country-flags/svg/ph.svg,31344414578,33129626605.04316,34735185774.09343,37172298520.21647,38437083908.99336,40491580379.51564,42289875657.10233,44498543745,46740451307.70781,48932332357.99013,50739152607.18497,53473489811.50112,56377307514.78929,61328367803.68517,63410224488.98028,66866781055.75362,72736616790.95894,76782933144.99677,80769798287.51132,85289329758.55923,89724981380.61288,92795557533.17332,96227514092,98052903643,91150588918,84899137702.17357,87879678171.13824,91712822474,97854767009.25598,103906025758.68204,107109108270.26224,1.06642E+11,107087061460.26352,109423583330.15224,114209405300.7262,119491847401.12468,126494485337.07729,133055010091.64366,1.32371E+11,136800717247.3116,142796015521.8518,147150196386.03378,152618672919.0702,160382249186.07913,170918125627.48718,179365762735.54306,188901594317.39297,201216639993.8997,209958471374.16708,212999348337.29047,228621785456.62503,237442546234.9731,253818843989.00424,270952964501.39087,288153024771.6963,306445871242.32245,3.28355E+11,351113338965.5813,373379140695.8175,396224439236.6416,358510629276.39105,378998554988.85706,407730367707.3934,430232801525.6519,454721721977.44543
Poland,Poland,Europe,https://public.flourish.studio/country-flags/svg/pl.svg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194797367584.79205,181131204775.16925,185686615837.6444,192628157713.22476,202823584825.57385,218906804615.9969,232246717071.22977,247015068311.44727,258431144714.1532,270575301764.15988,283174187558.03174,286667833930.2296,292117946677.2783,302410346199.7614,317805438387.05414,328168510412.52167,348521872927.4441,372083512402.17554,388394800371.4022,398551823849.31696,411181642127.6033,432791139408.40967,439333996551.2669,442340098156.2542,459682079851.4392,480054118583.36646,494605411858.33673,520089746650.7495,552573816155.9889,577884228677.5436,5.66121E+11,6.05337E+11,637150470884.7329,6.38741E+11,657413741875.5804
Portugal,Portugal,Europe,https://public.flourish.studio/country-flags/svg/pt.svg,36024040922.93787,38017936816,40532613389.52385,42913378359.92049,45621533261.54362,49029000348.03288,51028358578.61196,54878184176.38547,59748902480.28408,61016022048.84531,66576925868.59409,70992075652,76682584736.87573,85271549457.61852,86246084606.45291,82496422616.47618,88188866691.68134,93129733120.46144,95752234803,101151643316.07632,105793836369.82433,1.07506E+11,1.09801E+11,109611259496.78952,107550590904.00304,110570008770.60445,115148663221.51112,122496753007.60072,131670667369.39644,140151099387.23108,145687801044.7348,152051745567.0859,1.53708E+11,150567627135.83835,152020361237.58844,158531059083.2341,164086378185.5609,171307602500.52563,179544008920.9114,186558035268.3021,193677420326.4024,197441874355.9864,198964002686.14648,197112600778.47928,200638423882.9593,202207110514.89536,205493047483.18503,210643893808.2264,211316368842.18848,2.04719E+11,208276152360.89383,204707283316.8952,196414790539.63425,194481859683.30383,195923731498.31543,199038523119.63928,2.03028E+11,209757331835.4329,2.15937E+11,221866334950.96744,203663018608.84396,214984152369.5192,230002605108.70703,236012868833.6197,240564244984.5152
Qatar,Qatar,Asia,https://public.flourish.studio/country-flags/svg/qa.svg,,,,,,,,,,,8816161355,9698469706,10773000938.63685,11934857801.28295,12643579838.15438,13386912643.28338,14504574217.41145,13444952238.95497,14636627609.60387,15401791822.31106,15245244655.73224,15382600056.85825,14325124117.57968,14063666906.51799,14718715618,14406653785.54247,15175362083.05037,15182189690.60308,16078614414.02964,17079059747.90158,17662217767,17368630639.24604,19336588147,19080352035.32602,19351046595.93635,19815323914.50188,20682028461.73627,26889127080.58657,29905724792.96812,31186905301,33690629183.42612,35003952796.71255,37517989780.64335,38913643496.75518,46392423696,49868495957.88003,62919203862.14245,74235635940.16339,87348289335.59532,97792140945.06172,116951901413.0054,132594424542.77144,138866156527.6082,146581616623.74585,154400753941.04456,161739955576.92307,166695978169.3841,164199531361.81042,1.66227E+11,167371229300.12753,161416823768.9724,1.64043E+11,170908036353.71024,172936988054.93054,1.77725E+11
Romania,Romania,Europe,https://public.flourish.studio/country-flags/svg/ro.svg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116460149704.5586,101415582149.45856,92524246376,93938788972.55968,97632408355.86407,103718335742.55296,107771339314.17113,102545439457.27612,100463958892.94792,100085550636.34831,102548872691.52072,107900062083.03928,114053593614.45212,116723756275.20802,128895841498.55556,134912890211.0954,145744791283.30426,156287689281.09045,170834114652.88824,161409698529.1328,155105339843.98956,162078238594.7012,165163587446.01904,165624017079.63947,172441103432.37518,177885131240.31528,182972525962.27545,197967999561.01984,210085482250.69696,218327690029.16977,210305491425.9857,221968423307.8036,230770154206.9284,236318495899.17596,238241389259.7689
Russia,Russia,Europe,https://public.flourish.studio/country-flags/svg/ru.svg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1197410924008.0508,1161488648465.8137,1102869019642.5735,942610308779.5616,860899753889.4589,752686755591.2817,721498966070.7255,694406178897.7247,704127280749.0681,666808805066.7772,709483999746.0681,780432873752.8419,8.20235E+11,858786345187.1091,921477339133.5566,987823227180.8755,1051043572407.7177,1.13723E+12,1233894148246.7368,1298056264706.4731,1196807955075.782,1250664313044.698,1304443243520.473,1356935163515.0227,1380755103919.4473,1390921151162.4626,1363482182197.705,1366123111808.0288,1391065651845.6775,1430116278515.493,1461551317106.208,1422766794794.989,1506233291759.559,1484605556957.561,1545214947189.485,1612344875264.3628
Rwanda,Rwanda,Africa,https://public.flourish.studio/country-flags/svg/rw.svg,1013800020,970231699.7,1080195804,974115775.7,852692315.6,912462032.9,976415683.1,1043944763,1117164761,1240135222,1314561010,1330423038,1333922959,1379784406,1399236932,1369659506,1636805801,1669445501,1822213801,2038508904,2220988318,2341725674,2384130730,2526710090,2419558044,2526085095,2664315945,2663675547,2783509648,2782492713,2715732613,2647448785,2802926178,2575645531,1281433436,1732806553,1953664804,2224242544,2421280840,2526652278,2738155711,2970476184,3362343590,3436395425,3692326726,4038589403,4411233107,4747955684,5277886761,5607662717,6018965512,6497978183,7059501498,7392699278,7848619326,8543760206,9053886363,9408633107,10209916261.78065,11174486378.21249,10797494132.13812,11969932692.17674,12946823701.93069,14014924101.52919,15260942693
Samoa,Samoa,Oceania,https://public.flourish.studio/country-flags/svg/ws.svg,,,,,,,,,,,340680797.8,386718743.9,392857136.7,421502969.1,376488089.2,362165172.6,395926332.8,392857136.7,417410707.6,462946425.5,434275788.4,395064496.2,391269845.9,392956359.7,398015901.3,413616120.2,436383943.3,438492096.8,432167726.7,448189539.8,428373059.4,418520426,417683438.9,434808422.4,423755155.4,452035062.3,484486518.4,487603825.8,498306192.1,509196346.9,535129944.4,574676737.9,607157232.7,638806086.2,658527692.5,702248686.9,717221521.8,720707093.2,746336191.8,742293455.8,787756851,818078226.2,787546481.6,788391466,793594248.7,824150498.7,889949544.4,902464748.2,896962898,936894420.7,907771582.2,843511966.6,798752767.9,872307108.5,954498941.2
San Marino,San Marino,Europe,https://public.flourish.studio/country-flags/svg/sm.svg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248966330,1342209396,1463670758,1495569702,1578997708,1583905238,1645249360,1720089190,1761803193,1829281727,1959331267,1949516207,1748307486,1652610655,1515199821,1408461048,1397419106,1387604047,1419401071,1452677592,1456429357,1478187033,1508721723,1408423248,1604162946,1730866818,,
Sao Tome and Principe,Sao Tome and Principe,Africa,https://public.flourish.studio/country-flags/svg/st.svg,,,,,,,,,,,76468736.25,80579183.17,82425278.6,83737737.16,88497202.07,93256666.98,94785464.74,116981878.4,120371194.3,140043649.3,138529274.1,124241500.2,128084020.9,123122082.5,115697254.5,126456967.4,119081846.7,115592613.5,117902997.6,121599628.8,118982019.5,120410999.1,121253872.4,122587663.3,125284593.9,127790287.9,129707143.6,130999443,134274413.2,137631282,138248377,142484974.9,147272738.2,159483885.9,165126275.8,176048759.3,191657434.8,198636586.4,211009232.4,217977600.6,221134908.5,225556350.9,232194345.2,244081946.5,256057120.6,259999643,273459368.8,284706697,297171520.8,303157496.5,311114954.8,317023957.8,317558772.4,318740893.7,321609563.7
Saudi Arabia,Saudi Arabia,Asia,https://public.flourish.studio/country-flags/svg/sa.svg,39062138603.27782,43701490633.19692,48911870586.84088,53165300282,57831504044.39093,64850377194,70155880866.04634,76406337221.71245,82259159326.41756,87225874037,133099787877.10072,153369697077.86053,182180374832.8412,223162035358.3972,259090398369.5152,244871098281.0928,282149187832.0033,298771678009.69617,299286687828.21344,332100224569.1144,351354104854.78186,361834100908.4635,303545917340.5321,270175776742.9076,259348470470.2039,240644765871.71893,243070832682.00275,235455342414.06064,250996198534.58127,252038318255.4576,275795698496.0004,298468230594.6006,312139812825.37085,313325431978.05865,316311316729.8364,317297284499.1343,327782952467.1168,336460414155.9881,345894131084.9729,343703259654.3644,359919640768.1163,361159899361.9024,358673710260.0294,390124853185.8661,423796550560.48566,448990815757.2441,463868057904.5652,474136491554.82495,503713066804.23065,498339873323.22485,523453786400.7211,5.85006E+11,618711129253.9768,636936502413.0901,662570908159.5945,6.93414E+11,7.05231E+11,713567089638.5422,736593549189.5155,748758860045.7899,720270347023.0975,767229070838.8899,859301066620.7877,8.63964E+11,879583643096.8196
Senegal,Senegal,Africa,https://public.flourish.studio/country-flags/svg/sn.svg,3845391102,3960500895,3955105292,4028847383,4185324878,4241081336,4363087109,4309866484,4580990424,4280745764,4647265165,4640738107,4936966115,4661323443,4857135178,5223152496,5689084008,5536451272,5317543794,5689861493,5916759626,6223261363,6721768519,6342159312,6591776710,6820055505,7033317655,7473312401,7412287163,7706835394,7649320651,7852789724,7956464848,8064689718,8060857301,8501672123,8673403962,8937561243,9464741444,10059440324.35349,10450471990.97212,10900976316.01806,10908464913.36059,11518679089.41867,12053525217.18092,12573060904.88074,12866110160.16464,13229850430.96741,13719774159.32907,14097356679.23817,14575382431.88258,14769831308.72574,15361066998.89014,15731635117.41643,16710783797,17774766696,18904543055.86564,20304894471.31227,21565674310.71323,22560634320.12701,22863414676.28494,24359596784.11698,25297546478.50418,26374572022.22266,28192309478.48109
Serbia,Serbia,Europe,https://public.flourish.studio/country-flags/svg/rs.svg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22980131489.13393,24396847843.18077,26576270133.03848,27996145144.32988,25105401157.09858,26625556359,28430374779.36573,30290019296.17349,31671150129.25144,33788958041.69633,35783688498.29932,37179489902,40091414194.71812,42160489092.45573,40835549150.14371,41493398683.10484,41515918179.01888,41331605757.06179,41518250511.04472,40769149069.49229,41297410635,42526090284.37239,43531149259.96866,45555064902.58344,47719025212.19808,47265683024.00448,51022858874.92575,52365263375.31141,54380001764.69881,56488865192
Seychelles,Seychelles,Africa,https://public.flourish.studio/country-flags/svg/sc.svg,132183659.7,125730088.2,136302204.8,150117255.1,159003065.4,157316724.9,179178255.4,180082638.8,193684704.9,193684704.9,210868159.8,244294507.6,259705357.5,283219564.4,286909489.6,296025766.3,344211797.7,322904306.7,391204032.8,452992130.2,429886464.9,413220699,404662590.8,402168917.3,419484794.2,462665475.2,466190739.1,488915450.9,514957094.3,567923802.4,610261194.7,627107005,672089666.1,721174866.3,703602944.5,707015677,777702722.2,872533006.1,894062242.6,910799133.5,949537227.2,927971690.1,939226436.1,883932969,858736866.5,936072662.7,1024120861,1115022509,1084627595,1057735599,1105387984,1210507987,1248162998,1263811654,1315169065,1432403352,1605975219,1717657340,1802500556,1901895701,1678615793,1687886479,1902424765,1945405358,2012826895
Sierra Leone,Sierra Leone,Africa,https://public.flourish.studio/country-flags/svg/sl.svg,2005356249,2041634017,2134343945,2170621713,2315732958,2482006192,2524200297,2525116116,2576121538,2795747409,3036754626,3142006005,3170291432,3241832807,3355291389,3411298469,3395975723,3397560822,3479317421,3636278670,3812401965,3922253604,4109806182,4023385112,4188063643,3965621323,4014638262,4304947544,4000157258,4029358406,4164341831,4262285544,3451901040,3499349144,3431203335,3156715563,3212078681,3023302223,3077268550,3016360584,3217030904,3012895636,3812040143,4173559980,4443958502,4637426231,4836052320,5017392581,5202336667,5281974206,5617678842,6072747635,6715143020,7699806186,7098065168,6788352975,7225348889,7457128029,7672926607,8095145458,7993685031,8465060863,8914856495,9423896753,9800852626
Singapore,Singapore,Asia,https://public.flourish.studio/country-flags/svg/sg.svg,5946720492,6430636626,6916371175,7610786827,7374611314,7952357573,8761915153,9857909188,11191387995,12739585038.09575,14515738366.70121,16317640426.96342,18490426054.22507,20450966486.64375,21702034804.42965,22567672249.19534,24246067681.34125,25907515501.97297,27922390122,30590220573.52753,33683923408.43379,37327150728,39978179040.96883,43398105213.39078,47213790846.10767,46919789791.42798,47549833615.18737,52684232538.68672,58618369611,64573309330.27837,70914989180.44112,75658065571.98186,80681614023.60297,89927445311.22139,99905515247.39508,107074136708.30827,115074063971.77818,124643863764.47908,121912898005.20062,128884330733.00237,140533304238.72125,1.39028E+11,144482970559.8894,151054425108.65015,166069208808.39377,178302402123.90665,194361682395.94128,211896059498.4816,215844707508.22836,216120888113.03256,247501100140.01785,262883130580.25568,274543305511.61057,287769788882.2214,299095084828.9783,307998545269.39795,319541032495.04486,3.33847E+11,345370865382.8669,349888458531.0857,336541232520.5025,369376902514.86536,384550906479.0062,391555143381.8849,408736675576.89136
Slovak Republic,Slovak Republic,Europe,https://public.flourish.studio/country-flags/svg/sk.svg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45559569012.80209,38919807326.28162,36303816917.82407,36994071827.20276,39289750244.66105,41585644560.50877,44130510843,46551440140.74279,48332548393.00381,48103809189.83838,48483456226.77899,49901675269,52105958758.24345,54636588083.95741,57581226217.42144,61315329710.64604,66788144152.88506,74013706024,77983340266.58331,73690093871.61938,78694079820.76881,80710556384.83841,81977043067.52374,82553606913.11507,84789118561.78893,89178548717.33238,90915584911.69734,93529165483,97328432250.48686,99543529164.30856,96969818857.11476,102496703508.85568,102944982587.62164,105176983317.24828,107345393746.48663
Slovenia,Slovenia,Europe,https://public.flourish.studio/country-flags/svg/si.svg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27206132647.82816,24784757478.55657,23430593234.97823,24096823248.32975,25380578071.30828,26422998604.28341,27192863782.39376,28599098755,29475325366.13321,31028087570.95324,32113425072.01928,33021812644,34105781288,35195471631.58428,36795465565.47359,38213609800.39208,40471568430.37532,43360927307.90602,44823161262,41420820595.91013,41881476947.43096,42155984116.07298,40926910455.60511,40589764218.78204,41711191731,42709468274.81364,44005450729.60601,46282469720.82807,48309217703.41346,50002578162.67338,47959972370,51983646951,53386809690.27178,54514654618.75739,55381990841.48222
Solomon Islands,Solomon Islands,Oceania,https://public.flourish.studio/country-flags/svg/sb.svg,,,,,,,,,,,,,,,,,,,,,526656505.9,517192386.4,508557520.5,528343416.9,529242659,512665069.9,511632407.8,554718559.9,561653631,585603983.6,598487271.3,634396516.9,714964863.4,743563454.6,803792103.5,884883597.4,899129406,890910669.2,902416889.6,898033573.5,769821323.9,708569673.4,688729843.9,733658906.9,790028121.5,848157141.9,883256261.9,915403896.6,972396664.4,1000248710,1097356737,1178889790,1207961229,1271231099,1286348802,1307909888,1380560771,1423017819,1462093823,1487659507,1437359544,1474218470,1509636295,1549737698,1589090837
Somalia,Somalia,Africa,https://public.flourish.studio/country-flags/svg/so.svg,917045732.3,887131872.9,949911138.8,976592267.2,916916392.3,862417802.4,940886220.4,996783740.2,1017018224,999733290.4,1045535151,1067892506,1226805081,1077756045,1085866066,1245436211,1222421286,1389224693,1469791648,1396493892,1421532244,1510579931,1552377825,1372667073,1417493800,1552579747,1519262585,1672521530,1729642284,1795501262,1837281328,1891491616,1730935689,1800010346,1478762689,1537774140,1661503679,1681117594,1791844291,1922976751,2059706442,2206158044,2374493800,2555674024,2737390479,2932027546,3122209723,3331221430,3554225116,3792157453,4046017819,4316872490,4605859127,5110628983,5569461555,6152149100,6584944951,7555288980,7710498420,7928267058,7710043010,7976673871,8194206885,8539706139,8878930663
